id,product_id,color,price,season,image_url,name,brand,gender,category,isTrendy
127,ON321I0CO-K11,Blue,30,SUMMER,https://secure-i6.ztat.net/detail/ON/32/1I/0C/OK/11/ON321I0CO-K11@16.jpg,ONLSPARKS - Cardigan - navy ,ONLY,FEMALE,womens-clothing-cardigans,0
128,ON321I0C6-C12,Grey,20,SUMMER,https://secure-i6.ztat.net/detail/ON/32/1I/0C/6C/12/ON321I0C6-C12@14.jpg,ONLVIVI - Cardigan - light grey melange,ONLY,FEMALE,womens-clothing-cardigans,0
129,TN221I00O-Q11,Black,130,SUMMER,https://secure-i6.ztat.net/detail/TN/22/1I/00/OQ/11/TN221I00O-Q11@16.jpg,MOULD - Cardigan - black,Tiger of Sweden Jeans,FEMALE,womens-clothing-cardigans,0
130,ES421I04W-A11,White,55,SUMMER,https://secure-i4.ztat.net/detail/ES/42/1I/04/WA/11/ES421I04W-A11@12.jpg,Cardigan - off-white,ESPRIT Collection,FEMALE,womens-clothing-cardigans,0
131,ES421I04T-A11,White,29,SUMMER,https://secure-i5.ztat.net/detail/ES/42/1I/04/TA/11/ES421I04T-A11@16.jpg,Cardigan - off-white,ESPRIT Collection,FEMALE,womens-clothing-cardigans,0
132,V1021I09I-N11,Olive,23,SUMMER,https://secure-i3.ztat.net/detail/V1/02/1I/09/IN/11/V1021I09I-N11@2.jpg,RIVA - Cardigan - ivy green,Vila,FEMALE,womens-clothing-cardigans,0
133,SO821I01E-C11,Grey,42,SUMMER,https://secure-i5.ztat.net/detail/SO/82/1I/01/EC/11/SO821I01E-C11@15.jpg,CEREN - Cardigan - aluminium grey mint,Soyaconcept,FEMALE,womens-clothing-cardigans,0
134,TW421I00H-Q11,Black,25,SUMMER,https://secure-i1.ztat.net/detail/TW/42/1I/00/HQ/11/TW421I00H-Q11@16.jpg,Cardigan - black white,TWINTIP,FEMALE,womens-clothing-cardigans,0
135,BP221I00E-605,Petrol,95,WINTER,https://secure-i6.ztat.net/detail/BP/22/1I/00/E6/05/BP221I00E-605@3.1.jpg,Cardigan - petrol,BP Studio,FEMALE,womens-clothing-cardigans,0
136,BP221I00E-103,Grey,95,WINTER,https://secure-i3.ztat.net/detail/BP/22/1I/00/E1/03/BP221I00E-103@1.1.jpg,Cardigan - grey,BP Studio,FEMALE,womens-clothing-cardigans,0
137,TO221I02O-B11,Beige,45,ALL,https://secure-i1.ztat.net/detail/TO/22/1I/02/OB/11/TO221I02O-B11@14.jpg,Cardigan - taupe,Tom Tailor,FEMALE,womens-clothing-cardigans,0
138,7SI21I031-J12,Pink,37,SUMMER,https://secure-i4.ztat.net/detail/7S/I2/1I/03/1J/12/7SI21I031-J12@14.jpg,Cardigan - pink,Sisley,FEMALE,womens-clothing-cardigans,0
139,EV421I05M-C11,Grey,25,SUMMER,https://secure-i1.ztat.net/detail/EV/42/1I/05/MC/11/EV421I05M-C11@15.jpg,Cardigan - light grey melange,Even&Odd,FEMALE,womens-clothing-cardigans,0
140,EV421I05M-C12,Grey,25,SUMMER,https://secure-i1.ztat.net/detail/EV/42/1I/05/MC/12/EV421I05M-C12@14.jpg,Cardigan - light grey melange/black,Even&Odd,FEMALE,womens-clothing-cardigans,0
141,ZA821I016-G11,Red,17,SUMMER,https://secure-i5.ztat.net/detail/ZA/82/1I/01/6G/11/ZA821I016-G11@16.jpg,Cardigan - coral,Zalando Essentials,FEMALE,womens-clothing-cardigans,0
142,EV421I05M-Q13,Black,25,SUMMER,https://secure-i5.ztat.net/detail/EV/42/1I/05/MQ/13/EV421I05M-Q13@15.jpg,Cardigan - black,Even&Odd,FEMALE,womens-clothing-cardigans,0
143,EV421I05M-Q12,Black,25,SUMMER,https://secure-i5.ztat.net/detail/EV/42/1I/05/MQ/12/EV421I05M-Q12@14.jpg,Cardigan - black/light grey melange,Even&Odd,FEMALE,womens-clothing-cardigans,0
144,M5821I05S-G11,Red,34,SUMMER,https://secure-i4.ztat.net/detail/M5/82/1I/05/SG/11/M5821I05S-G11@2.jpg,Cardigan - red kiss,More & More,FEMALE,womens-clothing-cardigans,0
145,CR221I049-J11,Beige,50,SUMMER,https://secure-i5.ztat.net/detail/CR/22/1I/04/9J/11/CR221I049-J11@16.jpg,Cardigan - powder sky,Cream,FEMALE,womens-clothing-cardigans,0
146,CO121I03H-K11,Blue,65,SUMMER,https://secure-i3.ztat.net/detail/CO/12/1I/03/HK/11/CO121I03H-K11@12.jpg,Cardigan - dark blue,"comma,",FEMALE,womens-clothing-cardigans,0
147,CR221I048-J11,Pink,60,SUMMER,https://secure-i6.ztat.net/detail/CR/22/1I/04/8J/11/CR221I048-J11@16.jpg,Cardigan - rose powder,Cream,FEMALE,womens-clothing-cardigans,0
148,SO821I01E-K11,Blue,42,SUMMER,https://secure-i3.ztat.net/detail/SO/82/1I/01/EK/11/SO821I01E-K11@13.jpg,CEREN - Cardigan - mid blue,Soyaconcept,FEMALE,womens-clothing-cardigans,0
149,EV421I062-Q11,Black,25,SUMMER,https://secure-i5.ztat.net/detail/EV/42/1I/06/2Q/11/EV421I062-Q11@16.jpg,Cardigan - black,Even&Odd,FEMALE,womens-clothing-cardigans,0
150,ON321I0CJ-J11,Pink,25,SUMMER,https://secure-i6.ztat.net/detail/ON/32/1I/0C/JJ/11/ON321I0CJ-J11@16.jpg,ONLNEW GEENIE  - Cardigan - barely pink,ONLY,FEMALE,womens-clothing-cardigans,0
151,BE621J034-C11,Grey,48,WINTER,https://secure-i2.ztat.net/detail/BE/62/1J/03/4C/11/BE621J034-C11@7.jpg,DUPLEX - Cardigan - grey,Bench,FEMALE,womens-clothing-cardigans,0
152,OB121I04G-C00,Grey,50,WINTER,https://secure-i6.ztat.net/detail/OB/12/1I/04/GC/00/OB121I04G-C00@1.1.jpg,DEANNA - Cardigan - bracken,Object,FEMALE,womens-clothing-cardigans,0
153,AN621I03G-503,Blue,34,WINTER,https://secure-i5.ztat.net/detail/AN/62/1I/03/G5/03/AN621I03G-503@1.1.jpg,Cardigan - dark blue,Anna Field,FEMALE,womens-clothing-cardigans,0
154,AN621I06K-G11,Red,25,SUMMER,https://secure-i6.ztat.net/detail/AN/62/1I/06/KG/11/AN621I06K-G11@14.jpg,Cardigan - bordeaux,Anna Field,FEMALE,womens-clothing-cardigans,0
155,ON321I0CJ-M11,Green,25,SUMMER,https://secure-i3.ztat.net/detail/ON/32/1I/0C/JM/11/ON321I0CJ-M11@16.jpg,ONLNEW GEENIE  - Cardigan - wan blue,ONLY,FEMALE,womens-clothing-cardigans,0
156,SO821I01E-B11,Beige,42,SUMMER,https://secure-i5.ztat.net/detail/SO/82/1I/01/EB/11/SO821I01E-B11@14.jpg,CEREN - Cardigan - feather grey,Soyaconcept,FEMALE,womens-clothing-cardigans,0
157,CO121I03G-K11,Blue,50,SUMMER,https://secure-i6.ztat.net/detail/CO/12/1I/03/GK/11/CO121I03G-K11@14.jpg,Cardigan - dark blue,"comma,",FEMALE,womens-clothing-cardigans,0
158,M6121C0C3-J11,Beige,55,SUMMER,https://secure-i6.ztat.net/detail/M6/12/1C/0C/3J/11/M6121C0C3-J11@16.1.jpg,SET - Summer dress - nude,Molly Bracken,FEMALE,womens-clothing-cardigans,0
159,CO121I03G-B11,Beige,50,SUMMER,https://secure-i3.ztat.net/detail/CO/12/1I/03/GB/11/CO121I03G-B11@14.jpg,Cardigan - sand,"comma,",FEMALE,womens-clothing-cardigans,0
160,OB121I05L-A11,White,34,SUMMER,https://secure-i6.ztat.net/detail/OB/12/1I/05/LA/11/OB121I05L-A11@13.jpg,OBJCARIN  - Cardigan - egret,Object,FEMALE,womens-clothing-cardigans,0
161,GA321I01S-D11,Silver,95,SUMMER,https://secure-i1.ztat.net/detail/GA/32/1I/01/SD/11/GA321I01S-D11@14.jpg,Cardigan - cliff grey melange,Gant,FEMALE,womens-clothing-cardigans,0
162,M5821I069-K11,Blue,60,SUMMER,https://secure-i2.ztat.net/detail/M5/82/1I/06/9K/11/M5821I069-K11@14.jpg,Cardigan - marine,More & More,FEMALE,womens-clothing-cardigans,0
163,ES121I061-K11,Blue,25,SUMMER,https://secure-i4.ztat.net/detail/ES/12/1I/06/1K/11/ES121I061-K11@14.jpg,Cardigan - maldive blue,Esprit,FEMALE,womens-clothing-cardigans,0
164,KO121I09E-K11,Blue,85,SUMMER,https://secure-i4.ztat.net/detail/KO/12/1I/09/EK/11/KO121I09E-K11@16.jpg,Cardigan - nocturne,Kookai,FEMALE,womens-clothing-cardigans,0
165,ES421I04V-K11,Blue,39,SUMMER,https://secure-i1.ztat.net/detail/ES/42/1I/04/VK/11/ES421I04V-K11@12.jpg,Cardigan - navy,ESPRIT Collection,FEMALE,womens-clothing-cardigans,0
166,ES421I04T-K11,Blue,29,SUMMER,https://secure-i3.ztat.net/detail/ES/42/1I/04/TK/11/ES421I04T-K11@12.jpg,Cardigan - blue,ESPRIT Collection,FEMALE,womens-clothing-cardigans,0
167,ES421I04V-Q11,Black,39,SUMMER,https://secure-i3.ztat.net/detail/ES/42/1I/04/VQ/11/ES421I04V-Q11@14.jpg,Cardigan - black,ESPRIT Collection,FEMALE,womens-clothing-cardigans,0
168,LI321I008-J11,Pink,65,SUMMER,https://secure-i2.ztat.net/detail/LI/32/1I/00/8J/11/LI321I008-J11@12.jpg,Cardigan - old rose,Liebeskind,FEMALE,womens-clothing-cardigans,0
169,AM221I02A-A11,White,50,SUMMER,https://secure-i1.ztat.net/detail/AM/22/1I/02/AA/11/AM221I02A-A11@2.jpg,MASSACHUSETTS - Cardigan - cocco,American Vintage,FEMALE,womens-clothing-cardigans,0
170,V1021I0AC-A11,White,60,SUMMER,https://secure-i1.ztat.net/detail/V1/02/1I/0A/CA/11/V1021I0AC-A11@15.jpg,VIJEAN - Cardigan - pristine,Vila,FEMALE,womens-clothing-cardigans,0
171,ES121I04A-C11,Grey,29,WINTER,https://secure-i2.ztat.net/detail/ES/12/1I/04/AC/11/ES121I04A-C11@14.jpg,FLOW - Cardigan - asphalt grey melange,Esprit,FEMALE,womens-clothing-cardigans,0
172,AM221I02A-Q11,Black,50,SUMMER,https://secure-i6.ztat.net/detail/AM/22/1I/02/AQ/11/AM221I02A-Q11@14.jpg,MASSACHUSETTS - Cardigan - noir,American Vintage,FEMALE,womens-clothing-cardigans,0
173,ZA821I011-G11,Red,21,SUMMER,https://secure-i2.ztat.net/detail/ZA/82/1I/01/1G/11/ZA821I011-G11@14.jpg,Cardigan - red,Zalando Essentials,FEMALE,womens-clothing-cardigans,0
174,ES121I061-A11,White,25,SUMMER,https://secure-i2.ztat.net/detail/ES/12/1I/06/1A/11/ES121I061-A11@14.jpg,Cardigan - off white,Esprit,FEMALE,womens-clothing-cardigans,0
175,LC321I000-K11,Blue,38,SUMMER,https://secure-i1.ztat.net/detail/LC/32/1I/00/0K/11/LC321I000-K11@16.jpg,Cardigan - marine,LA CITY,FEMALE,womens-clothing-cardigans,0
176,DE521I02F-T11,Multi-coloured,110,SUMMER,https://secure-i4.ztat.net/detail/DE/52/1I/02/FT/11/DE521I02F-T11@14.jpg,Cardigan - wisper white,DEPT,FEMALE,womens-clothing-cardigans,0
177,OB121I05L-J11,Pink,34,SUMMER,https://secure-i2.ztat.net/detail/OB/12/1I/05/LJ/11/OB121I05L-J11@14.jpg,OBJCARIN  - Cardigan - rose smoke,Object,FEMALE,womens-clothing-cardigans,0
178,AP321I00L-304,Red,18,WINTER,https://secure-i6.ztat.net/detail/AP/32/1I/00/L3/04/AP321I00L-304@1.1.jpg,Cardigan - bordeaux,aprico,FEMALE,womens-clothing-cardigans,0
179,PF421H001-850,Black,150,WINTER,https://secure-i6.ztat.net/detail/PF/42/1H/00/18/50/PF421H001-850@1.1.jpg,GIACCONE - Cardigan - nero/bianco,PF by Paola Frani,FEMALE,womens-clothing-cardigans,0
180,4EM21I00G-405,Red,11,WINTER,https://secure-i4.ztat.net/detail/4E/M2/1I/00/G4/05/4EM21I00G-405@1.1.jpg,Cardigan - wine red,Emoi en Plus,FEMALE,womens-clothing-cardigans,0
181,AY321I009-202,Brown,55,WINTER,https://secure-i3.ztat.net/detail/AY/32/1I/00/92/02/AY321I009-202@1.1.jpg,Cardigan - yellow,Alysi,FEMALE,womens-clothing-cardigans,0
182,KA321I01Z-812,Black,25,SUMMER,https://secure-i2.ztat.net/detail/KA/32/1I/01/Z8/12/KA321I01Z-812@1.1.jpg,Cardigan - black,Kaffe,FEMALE,womens-clothing-cardigans,0
183,ED121I04F-B11,Beige,60,SUMMER,https://secure-i6.ztat.net/detail/ED/12/1I/04/FB/11/ED121I04F-B11@16.jpg,Cardigan - beige colourway,edc by Esprit,FEMALE,womens-clothing-cardigans,0
184,8AN21I00E-B11,Beige,85,SUMMER,https://secure-i5.ztat.net/detail/8A/N2/1I/00/EB/11/8AN21I00E-B11@14.jpg,KYAN - Cardigan - cream,Anna Scott,FEMALE,womens-clothing-cardigans,0
185,ES421I04V-K12,Blue,39,SUMMER,https://secure-i2.ztat.net/detail/ES/42/1I/04/VK/12/ES421I04V-K12@14.jpg,Cardigan - electric blue,ESPRIT Collection,FEMALE,womens-clothing-cardigans,0
186,M6121I04Q-K11,Blue,50,SUMMER,https://secure-i3.ztat.net/detail/M6/12/1I/04/QK/11/M6121I04Q-K11@13.jpg,Cardigan - marine,Molly Bracken,FEMALE,womens-clothing-cardigans,0
187,M6121I04Q-A11,White,50,SUMMER,https://secure-i4.ztat.net/detail/M6/12/1I/04/QA/11/M6121I04Q-A11@12.jpg,Cardigan - ecru,Molly Bracken,FEMALE,womens-clothing-cardigans,0
188,EV421I06B-A11,Grey,34,SUMMER,https://secure-i3.ztat.net/detail/EV/42/1I/06/BA/11/EV421I06B-A11@14.jpg,Cardigan - white/black,Even&Odd,FEMALE,womens-clothing-cardigans,0
189,EV421I06B-Q11,Black,34,SUMMER,https://secure-i4.ztat.net/detail/EV/42/1I/06/BQ/11/EV421I06B-Q11@2.jpg,Cardigan - black/white,Even&Odd,FEMALE,womens-clothing-cardigans,0
190,EV421I06D-Q11,Grey,21,SUMMER,https://secure-i1.ztat.net/detail/EV/42/1I/06/DQ/11/EV421I06D-Q11@12.jpg,Cardigan - black/white,Even&Odd,FEMALE,womens-clothing-cardigans,0
191,K4421I026-J11,White,42,SUMMER,https://secure-i3.ztat.net/detail/K4/42/1I/02/6J/11/K4421I026-J11@2.jpg,Cardigan - white smoke,KIOMI,FEMALE,womens-clothing-cardigans,0
192,ES121I062-I11,Lilac,29,SUMMER,https://secure-i4.ztat.net/detail/ES/12/1I/06/2I/11/ES121I062-I11@2.jpg,Cardigan - frozen berry,Esprit,FEMALE,womens-clothing-cardigans,0
193,ES421I04S-K11,Grey,55,SUMMER,https://secure-i4.ztat.net/detail/ES/42/1I/04/SK/11/ES421I04S-K11@12.jpg,Cardigan - sky blue,ESPRIT Collection,FEMALE,womens-clothing-cardigans,0
194,ES121I062-M11,Grey,29,SUMMER,https://secure-i1.ztat.net/detail/ES/12/1I/06/2M/11/ES121I062-M11@14.jpg,Cardigan - natural grey melange,Esprit,FEMALE,womens-clothing-cardigans,0
195,DE521I02E-H11,Orange,65,SUMMER,https://secure-i2.ztat.net/detail/DE/52/1I/02/EH/11/DE521I02E-H11@2.jpg,Cardigan - kenien sunset,DEPT,FEMALE,womens-clothing-cardigans,0
196,UR621J001-155,Multi-coloured,27,ALL,https://secure-i2.ztat.net/detail/UR/62/1J/00/11/55/UR621J001-155@1.1.jpg,Hoodie - grey,Urban Classics,FEMALE,womens-clothing-hoodies,0
197,UR621J001-850,Multi-coloured,27,ALL,https://secure-i6.ztat.net/detail/UR/62/1J/00/18/50/UR621J001-850@1.1.jpg,ZIG ZAG - Hoodie - black,Urban Classics,FEMALE,womens-clothing-hoodies,0
198,TO721J01R-K11,Blue,42,ALL,https://secure-i1.ztat.net/detail/TO/72/1J/01/RK/11/TO721J01R-K11@14.jpg,Hoodie - knitted navy,Tom Tailor Denim,FEMALE,womens-clothing-hoodies,0
199,TO721J01R-B11,Beige,42,ALL,https://secure-i1.ztat.net/detail/TO/72/1J/01/RB/11/TO721J01R-B11@13.jpg,Sweatshirt - alabaster beige,Tom Tailor Denim,FEMALE,womens-clothing-hoodies,0
200,S3422S000-C11,Grey,50,ALL,https://secure-i4.ztat.net/detail/S3/42/2S/00/0C/11/S3422S000-C11@1.1.jpg,SUPERMAN - Hoodie - grau-meliert,LOGOSHIRT,unisex,womens-clothing-hoodies,0
201,FR322J000-C11,Grey,55,WINTER,https://secure-i5.ztat.net/detail/FR/32/2J/00/0C/11/FR322J000-C11@1.jpg,Hoodie - grey,Franklin & Marshall,unisex,womens-clothing-hoodies,0
202,FO521D00D-Q11,Black,42,WINTER,https://secure-i1.ztat.net/detail/FO/52/1D/00/DQ/11/FO521D00D-Q11@3.jpg,HILGI - Hoodie - black/ grey,Forvert,FEMALE,womens-clothing-hoodies,0
203,FO521D00D-K11,Blue,42,WINTER,https://secure-i1.ztat.net/detail/FO/52/1D/00/DK/11/FO521D00D-K11@3.jpg,HILGI - Long sleeved top - blue white,Forvert,FEMALE,womens-clothing-hoodies,0
204,UR621J00N-C11,Grey,34,SUMMER,https://secure-i3.ztat.net/detail/UR/62/1J/00/NC/11/UR621J00N-C11@7.jpg,Hoodie - grey,Urban Classics,FEMALE,womens-clothing-hoodies,0
205,NI121J01V-802,Black,45,SUMMER,https://secure-i2.ztat.net/detail/NI/12/1J/01/V8/02/NI121J01V-802@21.jpg,RALLY FUNNEL - Hoodie - black,Nike Sportswear,FEMALE,womens-clothing-hoodies,0
206,G1021J013-A11,White,85,SUMMER,https://secure-i2.ztat.net/detail/G1/02/1J/01/3A/11/G1021J013-A11@16.jpg,SEAWORTHY - Hoodie - white,Gaastra,FEMALE,womens-clothing-hoodies,0
207,GS121J02C-C11,Grey,80,SUMMER,https://secure-i3.ztat.net/detail/GS/12/1J/02/CC/11/GS121J02C-C11@15.jpg,MAYOSH - Hoodie - dark concrete heather,G-Star,FEMALE,womens-clothing-hoodies,0
208,GS121J02C-K11,Blue,80,SUMMER,https://secure-i6.ztat.net/detail/GS/12/1J/02/CK/11/GS121J02C-K11@16.jpg,MAYOSH - Sweatshirt - mazarine blue heather,G-Star,FEMALE,womens-clothing-hoodies,0
209,HI121J01N-G11,Red,80,SUMMER,https://secure-i5.ztat.net/detail/HI/12/1J/01/NG/11/HI121J01N-G11@16.jpg,SAFIA - Hoodie - red,Hilfiger Denim,FEMALE,womens-clothing-hoodies,0
210,HI121J01N-K11,Blue,80,SUMMER,https://secure-i1.ztat.net/detail/HI/12/1J/01/NK/11/HI121J01N-K11@16.jpg,SAFIA - Hoodie - blue/egret,Hilfiger Denim,FEMALE,womens-clothing-hoodies,0
211,AD121J0AI-Q11,Black,50,SUMMER,https://secure-i4.ztat.net/detail/AD/12/1J/0A/IQ/11/AD121J0AI-Q11@14.jpg,Hoodie - black,adidas Originals,FEMALE,womens-clothing-hoodies,0
212,G1021J013-K11,Blue,85,SUMMER,https://secure-i4.ztat.net/detail/G1/02/1J/01/3K/11/G1021J013-K11@16.jpg,SEAWORTHY - Hoodie - navy,Gaastra,FEMALE,womens-clothing-hoodies,0
213,CO421J01W-H11,Orange,46,SUMMER,https://secure-i5.ztat.net/detail/CO/42/1J/01/WH/11/CO421J01W-H11@14.jpg,Sweatshirt - blush,Converse,FEMALE,womens-clothing-hoodies,0
214,G1021J013-M11,Green,85,SUMMER,https://secure-i2.ztat.net/detail/G1/02/1J/01/3M/11/G1021J013-M11@16.jpg,SEAWORTHY - Hoodie - light oxy,Gaastra,FEMALE,womens-clothing-hoodies,0
215,ED121J029-A11,White,39,SUMMER,https://secure-i2.ztat.net/detail/ED/12/1J/02/9A/11/ED121J029-A11@16.jpg,Hoodie - white,edc by Esprit,FEMALE,womens-clothing-hoodies,0
216,TO721J01S-K11,Beige,34,SUMMER,https://secure-i6.ztat.net/detail/TO/72/1J/01/SK/11/TO721J01S-K11@14.jpg,Sweatshirt - knitted navy,Tom Tailor Denim,FEMALE,womens-clothing-hoodies,0
217,FO521D00D-G11,Red,34,WINTER,https://secure-i3.ztat.net/detail/FO/52/1D/00/DG/11/FO521D00D-G11@4.1.jpg,HILGI - Long sleeved top - red grey,Forvert,FEMALE,womens-clothing-hoodies,0
218,B9721J001-C00,Grey,24,WINTER,https://secure-i6.ztat.net/detail/B9/72/1J/00/1C/00/B9721J001-C00@1.1.jpg,EYE OF THE TIGER - Hoodie - dark grey,BamBam,FEMALE,womens-clothing-hoodies,0
219,EV421J04J-J11,Orange,21,SUMMER,https://secure-i5.ztat.net/detail/EV/42/1J/04/JJ/11/EV421J04J-J11@2.jpg,Sweatshirt - rose,Even&Odd,FEMALE,womens-clothing-hoodies,0
220,VE121J021-K11,Blue,25,SUMMER,https://secure-i5.ztat.net/detail/VE/12/1J/02/1K/11/VE121J021-K11@16.1.jpg,VMRIA - Sweatshirt - black iris,Vero Moda,FEMALE,womens-clothing-hoodies,0
221,GS121J02A-K11,Blue,100,SUMMER,https://secure-i2.ztat.net/detail/GS/12/1J/02/AK/11/GS121J02A-K11@16.jpg,LIVKE - Hoodie - laundry blue,G-Star,FEMALE,womens-clothing-hoodies,0
222,B9721J004-Q11,Black,31,WINTER,https://secure-i3.ztat.net/detail/B9/72/1J/00/4Q/11/B9721J004-Q11@3.jpg,KING - Hoodie - black,BamBam,FEMALE,womens-clothing-hoodies,0
223,VE121J021-C11,Grey,25,SUMMER,https://secure-i2.ztat.net/detail/VE/12/1J/02/1C/11/VE121J021-C11@16.jpg,VMRIA - Sweatshirt - medium grey melange,Vero Moda,FEMALE,womens-clothing-hoodies,0
224,B9721J000-Q00,Black,29,WINTER,https://secure-i4.ztat.net/detail/B9/72/1J/00/0Q/00/B9721J000-Q00@1.1.jpg,PANDA - Hoodie - black,BamBam,FEMALE,womens-clothing-hoodies,0
225,FR322J000-K11,Blue,60,WINTER,https://secure-i2.ztat.net/detail/FR/32/2J/00/0K/11/FR322J000-K11@6.jpg,Hoodie - blue,Franklin & Marshall,unisex,womens-clothing-hoodies,0
226,RO521J03O-H11,Orange,38,SUMMER,https://secure-i3.ztat.net/detail/RO/52/1J/03/OH/11/RO521J03O-H11@16.jpg,SEASCAPE SURF - Sweatshirt - fiery orange,Roxy,FEMALE,womens-clothing-hoodies,0
227,RO521J03O-K11,Blue,38,SUMMER,https://secure-i1.ztat.net/detail/RO/52/1J/03/OK/11/RO521J03O-K11@2.1.jpg,SEASCAPE SURF - Hoodie - astral aura,Roxy,FEMALE,womens-clothing-hoodies,0
228,FR321J027-G11,Red,70,SUMMER,https://secure-i4.ztat.net/detail/FR/32/1J/02/7G/11/FR321J027-G11@16.jpg,Hoodie - calypso,Franklin & Marshall,FEMALE,womens-clothing-hoodies,0
229,FR321J027-M11,Green,70,SUMMER,https://secure-i5.ztat.net/detail/FR/32/1J/02/7M/11/FR321J027-M11@14.1.jpg,Hoodie - avocado,Franklin & Marshall,FEMALE,womens-clothing-hoodies,0
230,ED121J02A-Q11,Black,39,SUMMER,https://secure-i4.ztat.net/detail/ED/12/1J/02/AQ/11/ED121J02A-Q11@16.2.jpg,Sweatshirt - grey,edc by Esprit,FEMALE,womens-clothing-hoodies,0
231,NI121J03A-J11,Pink,75,SUMMER,https://secure-i3.ztat.net/detail/NI/12/1J/03/AJ/11/NI121J03A-J11@16.jpg,TECH FLEECE - Hoodie - pink/black,Nike Sportswear,FEMALE,womens-clothing-hoodies,0
232,ED121J02A-K11,Blue,39,SUMMER,https://secure-i5.ztat.net/detail/ED/12/1J/02/AK/11/ED121J02A-K11@16.1.jpg,Hoodie - blue,edc by Esprit,FEMALE,womens-clothing-hoodies,0
233,AD121D09P-C11,Grey,47,SUMMER,https://secure-i5.ztat.net/detail/AD/12/1D/09/PC/11/AD121D09P-C11@12.1.jpg,Sweatshirt - medium grey heather,adidas Originals,FEMALE,womens-clothing-hoodies,0
234,AD121J0A5-G11,Red,40,SUMMER,https://secure-i1.ztat.net/detail/AD/12/1J/0A/5G/11/AD121J0A5-G11@12.1.jpg,ESSENTIALS - Hoodie - red,adidas Originals,FEMALE,womens-clothing-hoodies,0
235,AD121J0A7-C11,Grey,50,SUMMER,https://secure-i6.ztat.net/detail/AD/12/1J/0A/7C/11/AD121J0A7-C11@14.jpg,SLIM - Sweatshirt - medium grey heather,adidas Originals,FEMALE,womens-clothing-hoodies,0
236,NI121J02W-L11,Turquoise,38,SUMMER,https://secure-i1.ztat.net/detail/NI/12/1J/02/WL/11/NI121J02W-L11@14.jpg,GYM VINTAGE - Sweatshirt - verde/sail,Nike Sportswear,FEMALE,womens-clothing-hoodies,0
237,RO521J03N-G11,Orange,65,SUMMER,https://secure-i3.ztat.net/detail/RO/52/1J/03/NG/11/RO521J03N-G11@16.1.jpg,GREAT VIBES  - Hoodie - persimmon,Roxy,FEMALE,womens-clothing-hoodies,0
238,BI721J02L-Q11,Black,41,SUMMER,https://secure-i3.ztat.net/detail/BI/72/1J/02/LQ/11/BI721J02L-Q11@16.jpg,PITA - Sweatshirt -  black,Billabong,FEMALE,womens-clothing-hoodies,0
239,NU121J01I-C11,Grey,55,SUMMER,https://secure-i2.ztat.net/detail/NU/12/1J/01/IC/11/NU121J01I-C11@16.jpg,ALEX - Hoodie - gargoyle melange,Nümph,FEMALE,womens-clothing-hoodies,0
240,EL821J017-K11,Blue,45,SUMMER,https://secure-i4.ztat.net/detail/EL/82/1J/01/7K/11/EL821J017-K11@14.jpg,CHARLY - Hoodie - dark royal,Element,FEMALE,womens-clothing-hoodies,0
241,EL821J017-C11,Grey,45,SUMMER,https://secure-i4.ztat.net/detail/EL/82/1J/01/7C/11/EL821J017-C11@2.jpg,CHARLY - Sweatshirt - grey heather,Element,FEMALE,womens-clothing-hoodies,0
242,TW421J01S-C11,Grey,17,SUMMER,https://secure-i4.ztat.net/detail/TW/42/1J/01/SC/11/TW421J01S-C11@16.jpg,Hoodie - dark grey melange,TWINTIP,FEMALE,womens-clothing-hoodies,0
243,TW421J01S-J11,Pink,17,SUMMER,https://secure-i1.ztat.net/detail/TW/42/1J/01/SJ/11/TW421J01S-J11@14.jpg,Hoodie - pink melange,TWINTIP,FEMALE,womens-clothing-hoodies,0
244,TW421J022-Q11,Black,21,SUMMER,https://secure-i3.ztat.net/detail/TW/42/1J/02/2Q/11/TW421J022-Q11@14.jpg,Hoodie - black,TWINTIP,FEMALE,womens-clothing-hoodies,0
245,TW421J022-C11,Grey,21,SUMMER,https://secure-i3.ztat.net/detail/TW/42/1J/02/2C/11/TW421J022-C11@12.jpg,Hoodie - grey melange,TWINTIP,FEMALE,womens-clothing-hoodies,0
246,HI121J01L-C11,Grey,70,SUMMER,https://secure-i3.ztat.net/detail/HI/12/1J/01/LC/11/HI121J01L-C11@14.jpg,MAGGY - Hoodie - light heather grey,Hilfiger Denim,FEMALE,womens-clothing-hoodies,0
247,E1321J00P-C11,White,55,SUMMER,https://secure-i5.ztat.net/detail/E1/32/1J/00/PC/11/E1321J00P-C11@14.jpg,SUNABICHE - Hoodie - melange light grey,Eleven Paris,FEMALE,womens-clothing-hoodies,0
248,NI121J01V-C13,Grey,46,SUMMER,https://secure-i3.ztat.net/detail/NI/12/1J/01/VC/13/NI121J01V-C13@14.jpg,RALLY FUNNEL - Sweatshirt - grey heather,Nike Sportswear,FEMALE,womens-clothing-hoodies,0
249,E1321J007-Q11,Black,50,SUMMER,https://secure-i6.ztat.net/detail/E1/32/1J/00/7Q/11/E1321J007-Q11@16.jpg,SUN MOKAT - Hoodie - black,Eleven Paris,FEMALE,womens-clothing-hoodies,0
